Date,Entry Point,Adj Close,PNL,End date,Position,Start Price,Stop Loss
2024-03-01,1,494.5065307617188,0.0025187055780704695,2024-03-04,1,494.5065307617188,499.7080993652344
2024-04-02,1,496.2179260253906,0.005581184680089611,2024-04-03,1,496.2179260253906,502.9571533203125
2024-05-01,1,521.6838989257812,-0.0065329817044485206,2024-05-02,0,,
2024-05-28,1,516.0678100585938,-0.0343294838535325,2024-05-29,0,,
2024-06-12,1,529.0191040039062,0.007340845962866351,2024-06-13,1,529.0191040039062,537.1347045898438
