Date,Entry Point,Adj Close,PNL,End date,Position,Start Price,Stop Loss
2024-11-15,1,88.4000015258789,-0.007321294597758736,2024-11-18,0,,
2024-11-18,1,88.45999908447266,-0.016026216276519067,2024-11-19,0,,
2024-11-19,1,87.75,0.0020284587284099004,2024-11-20,1,87.75,88.62999725341797
