Date,Entry Point,Adj Close,PNL,End date,Position,Start Price,Stop Loss
2023-06-26,1,89.48999786376953,-0.0001778456325105711,2023-06-27,0,,
2023-07-19,1,91.62000274658205,0.003242073220034756,2023-07-20,1,91.62000274658205,92.6500015258789
2024-04-04,1,91.1999969482422,0.008447368971418713,2024-04-05,1,91.1999969482422,92.6999969482422
