Date,Entry Point,Adj Close,PNL,End date,Position,Start Price,Stop Loss
2024-02-13,1,129.10401916503906,0.011112367968603095,2024-02-14,1,129.10401916503906,131.57150268554688
2024-03-14,1,144.47593688964844,0.007632460691512535,2024-03-15,1,144.47593688964844,146.7344512939453
2024-05-28,1,147.70033264160156,-0.02642001328761699,2024-05-29,0,,
2024-05-29,1,144.9796905517578,-0.10464544836549688,2024-05-30,0,,
