Date,Open,High,Low,Close,Volume,Adj Close
2022-01-03,244.1268310546875,247.38536071777344,240.89756774902344,247.03414916992188,1022335,237.15707397460938
2022-01-04,246.36097717285156,246.9951171875,243.14146423339844,245.63902282714844,931725,235.81771850585938
2022-01-05,245.60975646972656,249.15121459960938,245.36585998535156,246.78048706054688,948125,236.91354370117188
2022-01-06,245.5414581298828,246.97561645507812,243.56097412109375,243.63902282714844,787098,233.897705078125
2022-01-07,244.1658477783203,249.6780548095703,243.52195739746094,247.9512176513672,1418703,238.03744506835938
2022-01-10,247.0438995361328,253.5414581298828,246.3219451904297,252.84878540039062,1720668,242.73922729492188
2022-01-11,252.97561645507812,255.93170166015625,250.80975341796875,255.35609436035156,1531555,245.14627075195312
2022-01-12,254.63414001464844,258.04876708984375,253.1999969482422,255.52195739746094,1455295,245.3054962158203
2022-01-13,254.74147033691406,257.4146423339844,252.96585083007812,257.258544921875,1518845,246.97264099121094
2022-01-14,256.80975341796875,257.2682800292969,254.39999389648438,256.2146301269531,1539858,245.9705047607422
2022-01-18,255.28781127929688,255.97073364257812,251.746337890625,254.06829833984375,1529403,243.9099884033203
2022-01-19,254.60487365722656,258.49755859375,253.68780517578125,257.43414306640625,1711340,247.1412353515625
2022-01-20,258.3316955566406,262.0,257.4146423339844,257.5317077636719,1647790,247.23492431640625
2022-01-21,259.67803955078125,260.1463317871094,256.4585266113281,258.17559814453125,1737170,247.85305786132812
2022-01-24,256.31219482421875,257.4048767089844,247.91220092773438,253.6195068359375,1803693,243.47915649414062
2022-01-25,252.4195098876953,253.60000610351562,247.19024658203125,251.80487060546875,1511670,241.73704528808594
2022-01-26,250.9561004638672,253.51219177246094,246.88780212402344,247.6975555419922,2019455,237.79396057128906
2022-01-27,248.1658477783203,252.73170471191406,244.5853729248047,245.06341552734375,1855763,235.26513671875
2022-01-28,246.3707275390625,249.59024047851562,242.9463348388672,249.49267578125,1515053,239.51731872558594
2022-01-31,248.28292846679688,249.1219482421875,245.85365295410156,247.94146728515625,1676183,238.02813720703125
2022-02-01,248.15609741210938,249.28781127929688,244.80975341796875,247.0536651611328,1157943,237.17579650878906
2022-02-02,246.9268341064453,250.61463928222656,245.90243530273438,250.40975952148438,1508288,240.39772033691406
2022-02-03,255.31707763671875,265.7170715332031,253.1317138671875,263.9804992675781,3136500,253.4258575439453
2022-02-04,260.48779296875,264.760986328125,259.0926818847656,262.2926940917969,1720770,251.8054962158203
2022-02-07,263.0146484375,265.57073974609375,260.8975524902344,262.70245361328125,1632313,252.1988983154297
2022-02-08,262.3902587890625,270.1658630371094,262.0877990722656,269.746337890625,1655785,258.9610900878906
2022-02-09,269.9024353027344,273.7756042480469,268.6536560058594,270.4780578613281,1906090,259.66363525390625
2022-02-10,268.9073181152344,268.9073181152344,263.8439025878906,265.30731201171875,1400868,254.69961547851562
2022-02-11,264.3707275390625,268.253662109375,262.17559814453125,263.3951110839844,1132215,252.86390686035156
2022-02-14,262.5365905761719,263.93170166015625,260.1560974121094,262.3414611816406,1157020,251.85235595703125
2022-02-15,265.239013671875,266.17559814453125,263.0341491699219,264.5365905761719,988100,253.95973205566406
2022-02-16,263.4829406738281,265.31707763671875,260.6341552734375,264.5170593261719,1102490,253.94093322753906
2022-02-17,261.8731689453125,262.1365966796875,258.3804931640625,259.6585388183594,1329630,249.27670288085938
2022-02-18,260.1170654296875,261.6000061035156,256.3707275390625,257.6000061035156,1347875,247.3004608154297
2022-02-22,258.48779296875,259.8341369628906,256.6438903808594,257.7170715332031,1475283,247.41285705566406
2022-02-23,258.2731628417969,263.19024658203125,257.6390380859375,262.1073303222656,1590595,251.62759399414062
2022-02-24,259.0829162597656,261.42437744140625,257.258544921875,259.7951354980469,1621345,249.4078369140625
2022-02-25,261.1414489746094,266.57562255859375,260.0390319824219,266.06829833984375,1357715,255.43016052246094
2022-02-28,261.990234375,265.0243835449219,261.68780517578125,264.6634216308594,1180185,254.08148193359375
