Date,Open,High,Low,Close,Volume,Adj Close
2022-01-03,139.42999267578125,139.8300018310547,137.2100067138672,139.0399932861328,6688100,131.4403839111328
2022-01-04,139.5,139.64999389648438,134.75999450683594,135.77000427246094,8241200,128.34915161132812
2022-01-05,135.14999389648438,137.02999877929688,135.07000732421875,135.16000366210938,5948200,127.77249908447266
2022-01-06,135.0,136.2100067138672,133.8800048828125,135.13999938964844,5710200,127.75358581542969
2022-01-07,134.8800048828125,136.17999267578125,134.3800048828125,135.55999755859375,4367500,128.15057373046875
2022-01-10,134.7899932861328,135.5,133.9199981689453,135.25999450683594,5975600,127.86698150634766
2022-01-11,135.22999572753906,135.97000122070312,134.0399932861328,135.6999969482422,5709400,128.28297424316406
2022-01-12,134.88999938964844,135.6999969482422,132.52999877929688,133.72000122070312,8416000,126.41117858886719
2022-01-13,132.38999938964844,132.8300018310547,129.42999267578125,129.64999389648438,7174500,122.99593353271484
2022-01-14,130.49000549316406,130.58999633789062,127.0199966430664,128.16000366210938,9256900,121.5824203491211
2022-01-18,127.4000015258789,127.93000030517578,125.55000305175781,126.56999969482422,5850100,120.07402038574219
2022-01-19,126.75,127.58000183105469,125.83000183105469,126.05000305175781,3996400,119.5807113647461
2022-01-20,126.23999786376953,127.91000366210938,124.61000061035156,124.70999908447266,8652600,118.3094711303711
2022-01-21,126.80999755859375,127.08999633789062,124.86000061035156,125.83000183105469,10132700,119.37200164794922
2022-01-24,124.01000213623047,124.5,120.68000030517578,123.81999969482422,10864500,117.46515655517578
2022-01-25,123.08000183105469,124.62000274658203,121.58999633789062,123.2699966430664,9126600,116.9433822631836
2022-01-26,119.19000244140625,121.68000030517578,119.0,120.06999969482422,14753100,113.9076156616211
2022-01-27,120.9800033569336,123.16999816894531,119.73999786376953,120.44000244140625,9179500,114.2586441040039
2022-01-28,120.7699966430664,125.52999877929688,119.61000061035156,125.3499984741211,8286500,118.91663360595703
2022-01-31,125.5199966430664,127.95999908447266,125.12999725341797,127.45999908447266,7210000,120.91834259033203
2022-02-01,127.37000274658203,127.66000366210938,126.23999786376953,127.19999694824219,5602000,120.67167663574219
2022-02-02,128.25,130.74000549316406,127.86000061035156,130.0399932861328,7450500,123.36592864990234
2022-02-03,128.6300048828125,130.94000244140625,128.25999450683594,130.11000061035156,5613300,123.43232727050781
2022-02-04,129.55999755859375,130.52000427246094,128.60000610351562,129.7100067138672,4149700,123.05287170410156
2022-02-07,129.8699951171875,129.9499969482422,127.68000030517578,128.0500030517578,4035200,121.47806549072266
2022-02-08,127.52999877929688,128.94000244140625,127.16000366210938,128.64999389648438,3890900,122.04725646972656
2022-02-09,129.52000427246094,130.7899932861328,129.4199981689453,130.49000549316406,3434200,123.79283142089844
2022-02-10,128.57000732421875,129.9199981689453,127.16999816894531,127.76000213623047,5917700,121.20294189453125
2022-02-11,127.77999877929688,128.9199981689453,125.1500015258789,125.48999786376953,4803200,119.04944610595703
2022-02-14,125.0,125.56999969482422,121.9800033569336,122.77999877929688,7433900,116.478515625
2022-02-15,124.19000244140625,125.41999816894531,123.41000366210938,123.9800033569336,5298000,117.61693572998047
2022-02-16,123.44999694824219,124.11000061035156,121.55999755859375,123.68000030517578,5078100,117.33232116699219
2022-02-17,122.98999786376953,123.18000030517578,120.47000122070312,120.58000183105469,3688300,114.39144897460938
2022-02-18,120.0,120.30999755859375,114.83999633789062,116.79000091552734,12376100,110.79595947265625
2022-02-22,116.54000091552734,119.33000183105469,116.0999984741211,117.51000213623047,8372800,111.47900390625
2022-02-23,118.0,118.83999633789062,116.98999786376953,117.25,5184200,111.23234558105469
2022-02-24,115.0,118.91999816894531,114.43000030517578,118.72000122070312,6252600,112.62690734863281
2022-02-25,118.72000122070312,122.93000030517578,118.5,122.41000366210938,5837700,116.12753295898438
2022-02-28,121.05000305175781,121.05999755859375,119.1500015258789,120.62000274658203,6828400,114.42938995361328
2022-03-01,120.30999755859375,121.16000366210938,117.37999725341797,118.16999816894531,6697700,112.10511779785156
2022-03-02,118.62000274658203,121.05000305175781,118.26000213623047,120.36000061035156,6419800,114.18273162841797
2022-03-03,120.80000305175781,122.06999969482422,120.48999786376953,120.97000122070312,5223100,114.76142120361328
2022-03-04,119.93000030517578,121.76000213623047,119.01000213623047,121.41000366210938,5911400,115.1788558959961
2022-03-07,120.54000091552734,120.88999938964844,117.26000213623047,118.86000061035156,6632000,112.75971984863281
2022-03-08,117.91000366210938,119.0199966430664,115.70999908447266,116.11000061035156,6694000,110.1508560180664
2022-03-09,117.9000015258789,119.19999694824219,116.44000244140625,118.38999938964844,5004700,112.31385040283203
2022-03-10,117.18000030517578,117.80999755859375,115.7300033569336,117.0,4377600,110.99518585205078
2022-03-11,117.44000244140625,118.05999755859375,113.87999725341797,114.0199966430664,8012400,108.1681137084961
2022-03-14,114.9000015258789,117.20999908447266,114.58000183105469,115.5199966430664,5527500,109.59113311767578
2022-03-15,117.5,117.79000091552734,116.22000122070312,117.4800033569336,5041200,111.4505615234375
2022-03-16,118.20999908447266,119.54000091552734,116.95999908447266,119.4800033569336,4441800,113.34790802001953
2022-03-17,119.0,121.23999786376953,118.7300033569336,121.19999694824219,3998900,114.97962951660156
2022-03-18,121.73999786376953,122.66999816894531,120.68000030517578,122.44999694824219,7823800,116.16546630859375
2022-03-21,121.93000030517578,123.0999984741211,121.16000366210938,121.76000213623047,4135100,115.5108871459961
