Date,Open,High,Low,Close,Volume,Adj Close
2022-01-03,130.14999389648438,132.14999389648438,129.6999969482422,132.02000427246094,569400,129.98866271972656
2022-01-04,132.3000030517578,136.0,132.1999969482422,133.82000732421875,570900,131.76095581054688
2022-01-05,132.89999389648438,137.72000122070312,132.89999389648438,133.8000030517578,664100,131.74127197265625
2022-01-06,134.0,134.83999633789062,130.57000732421875,130.97999572753906,669000,128.96463012695312
2022-01-07,130.97999572753906,133.57000732421875,130.8300018310547,131.97000122070312,757300,129.93943786621094
2022-01-10,132.82000732421875,132.88999938964844,130.6999969482422,132.86000061035156,568500,130.81573486328125
2022-01-11,128.0,131.75999450683594,126.05000305175781,130.82000732421875,1256700,128.80711364746094
2022-01-12,131.13999938964844,132.3699951171875,127.76000213623047,129.11000061035156,798200,127.12346649169922
2022-01-13,129.33999633789062,134.8800048828125,128.64999389648438,133.0500030517578,953300,131.00282287597656
2022-01-14,132.1300048828125,134.0399932861328,131.25999450683594,133.6699981689453,670700,131.61325073242188
2022-01-18,133.00999450683594,133.5500030517578,129.66000366210938,129.97000122070312,507700,127.97018432617188
2022-01-19,129.82000732421875,131.35000610351562,129.25999450683594,129.4199981689453,502300,127.42864990234375
2022-01-20,129.92999267578125,131.58999633789062,127.75,127.98999786376953,558300,126.02066040039062
2022-01-21,128.5500030517578,130.5800018310547,127.7300033569336,128.35000610351562,652100,126.37512969970703
2022-01-24,126.51000213623047,130.99000549316406,125.30999755859375,130.74000549316406,853600,128.7283477783203
2022-01-25,129.42999267578125,129.82000732421875,125.48999786376953,127.95999908447266,933500,125.99111938476562
2022-01-26,127.9000015258789,130.91000366210938,127.61000061035156,129.1699981689453,637300,127.18251037597656
2022-01-27,125.0,129.47000122070312,123.26000213623047,126.48999786376953,808500,124.54373931884766
2022-01-28,125.98999786376953,129.85000610351562,125.62000274658203,129.77999877929688,673500,127.78311157226562
2022-01-31,128.63999938964844,131.02999877929688,128.63999938964844,130.05999755859375,789300,128.05880737304688
2022-02-01,130.14999389648438,131.25,129.42999267578125,130.4600067138672,461000,128.4526824951172
2022-02-02,129.75999450683594,133.0500030517578,129.17999267578125,132.69000244140625,429400,130.64834594726562
2022-02-03,132.8300018310547,133.07000732421875,130.88999938964844,131.4499969482422,406200,129.42739868164062
2022-02-04,130.33999633789062,131.30999755859375,127.5199966430664,129.80999755859375,428400,127.81265258789062
2022-02-07,129.75999450683594,129.92999267578125,125.87999725341797,127.20999908447266,863000,125.25267028808594
2022-02-08,128.02000427246094,132.77999877929688,127.37999725341797,132.32000732421875,809100,130.28402709960938
2022-02-09,133.3300018310547,137.83999633789062,133.1999969482422,136.83999633789062,621000,134.73448181152344
2022-02-10,135.9499969482422,137.1999969482422,132.75,133.57000732421875,646500,131.51480102539062
2022-02-11,133.8000030517578,135.82000732421875,131.42999267578125,132.58999633789062,485300,130.54989624023438
2022-02-14,133.02999877929688,133.99000549316406,131.24000549316406,132.22000122070312,540400,130.18557739257812
2022-02-15,133.02999877929688,135.24000549316406,132.72000122070312,135.1199951171875,462800,133.04092407226562
2022-02-16,134.5800018310547,138.19000244140625,134.16000366210938,137.80999755859375,729500,135.6895751953125
2022-02-17,136.86000061035156,137.35000610351562,134.02000427246094,136.36000061035156,379000,134.26187133789062
2022-02-18,136.16000366210938,137.94000244140625,134.6999969482422,134.7899932861328,509400,132.7160186767578
2022-02-22,134.0500030517578,135.4499969482422,132.6999969482422,134.05999755859375,789500,131.99725341796875
2022-02-23,134.88999938964844,135.0,131.67999267578125,133.32000732421875,536200,131.26864624023438
2022-02-24,130.72999572753906,136.6199951171875,129.47000122070312,136.38999938964844,1163900,134.2914276123047
2022-02-25,144.9600067138672,149.8699951171875,142.5,144.82000732421875,1967400,142.59169006347656
2022-02-28,140.47999572753906,143.94000244140625,139.27999877929688,143.92999267578125,842500,141.91136169433594
2022-03-01,143.13999938964844,145.52999877929688,142.0,144.8800048828125,625800,142.8480682373047
2022-03-02,146.0500030517578,150.6699981689453,145.0500030517578,149.05999755859375,1042600,146.96942138671875
2022-03-03,150.27000427246094,150.72000122070312,147.67999267578125,149.85000610351562,549200,147.7483673095703
2022-03-04,147.5,149.7899932861328,145.52999877929688,149.4600067138672,512200,147.36386108398438
2022-03-07,149.05999755859375,150.89999389648438,147.47000122070312,150.4199981689453,626300,148.31036376953125
