Date,Open,High,Low,Close,Volume,Adj Close
2022-01-03,135.41000366210938,135.6999969482422,133.50999450683594,135.4199981689453,6839800,120.8625717163086
2022-01-04,135.3300018310547,136.22000122070312,134.3800048828125,135.16000366210938,6298300,120.63050842285156
2022-01-05,135.0,138.14999389648438,135.0,135.8699951171875,7724900,121.26417541503906
2022-01-06,136.39999389648438,136.66000366210938,135.16000366210938,135.22999572753906,4667000,120.69298553466797
2022-01-07,135.25,135.83999633789062,134.1300048828125,134.8800048828125,8630300,120.380615234375
2022-01-10,135.0800018310547,136.89999389648438,134.57000732421875,136.38999938964844,9794400,121.7282943725586
2022-01-11,135.85000610351562,137.08999633789062,134.8000030517578,136.97000122070312,7159400,122.24593353271484
2022-01-12,136.52000427246094,137.38999938964844,136.02999877929688,137.2899932861328,6589300,122.5315170288086
2022-01-13,135.0,135.1199951171875,132.89999389648438,133.52000427246094,8386400,120.40339660644531
2022-01-14,133.35000610351562,136.0500030517578,132.2899932861328,135.8699951171875,10484500,122.52250671386719
2022-01-18,135.50999450683594,137.97999572753906,135.27999877929688,136.77999877929688,12341900,123.34314727783203
2022-01-19,136.41000366210938,137.5,134.83999633789062,135.2100067138672,6196700,121.9273681640625
2022-01-20,134.5,134.8000030517578,132.75,133.02999877929688,6612800,119.96150970458984
2022-01-21,133.05999755859375,134.25,131.6699981689453,131.97999572753906,7583000,119.01465606689453
2022-01-24,132.82000732421875,133.25,128.25999450683594,132.16000366210938,13733800,119.17699432373047
2022-01-25,131.49000549316406,134.32000732421875,130.7899932861328,133.08999633789062,10296500,120.015625
2022-01-26,133.2899932861328,135.47999572753906,132.8300018310547,134.22999572753906,8040300,121.04361724853516
2022-01-27,135.5,138.3000030517578,135.36000061035156,135.97000122070312,8869100,122.61272430419922
2022-01-28,135.99000549316406,137.97999572753906,134.60000610351562,137.9199981689453,8014400,124.37114715576172
2022-01-31,136.82000732421875,137.1699981689453,135.6199951171875,136.88999938964844,10300000,123.44232940673828
2022-02-01,137.3699951171875,137.83999633789062,136.0399932861328,137.0,7413900,123.54151916503906
2022-02-02,135.41000366210938,139.41000366210938,133.0500030517578,138.6199951171875,11363100,125.00236511230469
2022-02-03,139.5,141.7100067138672,139.0399932861328,140.72999572753906,10272700,126.90508270263672
2022-02-04,140.14999389648438,142.8000030517578,139.22999572753906,140.64999389648438,6921500,126.83296203613281
2022-02-07,141.1699981689453,143.00999450683594,140.3300018310547,142.52999877929688,9597800,128.5282745361328
2022-02-08,142.02999877929688,143.60000610351562,141.25,143.50999450683594,7559500,129.4119873046875
2022-02-09,143.97999572753906,143.97999572753906,142.83999633789062,143.1999969482422,5989100,129.1324462890625
2022-02-10,143.14999389648438,144.4199981689453,142.30999755859375,142.7100067138672,7333400,128.6905517578125
2022-02-11,142.86000061035156,143.61000061035156,141.5399932861328,142.00999450683594,6475200,128.059326171875
2022-02-14,141.77999877929688,143.19000244140625,139.44000244140625,143.0,9931900,128.95208740234375
2022-02-15,143.35000610351562,145.4600067138672,143.1999969482422,144.75999450683594,9530100,130.53919982910156
2022-02-16,144.74000549316406,147.22000122070312,144.16000366210938,145.8699951171875,8028900,131.5401611328125
2022-02-17,144.8000030517578,145.47000122070312,143.5800018310547,144.97000122070312,5486600,130.7285614013672
2022-02-18,144.69000244140625,145.72999572753906,143.3699951171875,144.02999877929688,7585900,129.88088989257812
2022-02-22,141.25,146.35000610351562,141.25,145.55999755859375,11576800,131.26060485839844
2022-02-23,146.22000122070312,148.35000610351562,145.36000061035156,146.75999450683594,9271000,132.34271240234375
