Date,Open,High,Low,Close,Volume,Adj Close
2022-01-03,76.58000183105469,76.94000244140625,75.3499984741211,76.87000274658203,9441200,71.08837127685547
2022-01-04,76.4000015258789,77.2699966430664,75.88999938964844,77.01000213623047,11981700,71.21784210205078
2022-01-05,77.26000213623047,79.80999755859375,77.26000213623047,78.87999725341797,17447900,72.94717407226562
2022-01-06,78.79000091552734,79.58000183105469,77.94999694824219,78.83000183105469,11359200,72.90095520019531
2022-01-07,78.86000061035156,80.52999877929688,78.45999908447266,80.30000305175781,15212000,74.26038360595703
2022-01-10,80.54000091552734,82.44999694824219,79.66999816894531,82.37000274658203,19636800,76.17469024658203
2022-01-11,82.41999816894531,82.55999755859375,80.6500015258789,81.66999816894531,11585100,75.52735137939453
2022-01-12,81.08000183105469,81.41999816894531,80.66999816894531,81.19999694824219,13057000,75.09268951416016
2022-01-13,80.93000030517578,81.72000122070312,80.33000183105469,81.31999969482422,9678100,75.20365905761719
2022-01-14,81.5999984741211,81.8499984741211,80.7699966430664,81.37999725341797,9478000,75.25914764404297
2022-01-18,81.0999984741211,82.16000366210938,80.80999755859375,81.54000091552734,14493100,75.40711212158203
2022-01-19,80.9800033569336,81.9800033569336,80.4800033569336,81.29000091552734,11448200,75.17591857910156
2022-01-20,80.7300033569336,81.86000061035156,80.5199966430664,80.75,12069600,74.6765365600586
2022-01-21,81.2699966430664,81.5199966430664,79.23999786376953,79.9800033569336,18461700,73.96444702148438
2022-01-24,79.7699966430664,80.11000061035156,76.6500015258789,78.83000183105469,17289000,72.90095520019531
2022-01-25,78.41999816894531,79.77999877929688,77.77999877929688,79.45999908447266,13662400,73.48355102539062
2022-01-26,79.38999938964844,80.33999633789062,78.7300033569336,79.13999938964844,13046600,73.1876449584961
2022-01-27,78.41999816894531,81.5999984741211,78.41999816894531,80.58000183105469,20187200,74.51932525634766
2022-01-28,79.54000091552734,80.98999786376953,79.18000030517578,80.9000015258789,13915300,74.81524658203125
2022-01-31,81.0199966430664,81.72000122070312,80.80000305175781,81.4800033569336,13035000,75.35164642333984
2022-02-01,81.95999908447266,82.12000274658203,81.08000183105469,81.91999816894531,10803300,75.75852966308594
2022-02-02,81.80000305175781,82.30000305175781,81.26000213623047,82.01000213623047,13988200,75.84175872802734
2022-02-03,81.6500015258789,81.80000305175781,78.4000015258789,79.01000213623047,19181400,73.06741333007812
2022-02-04,78.51000213623047,79.55000305175781,78.19999694824219,78.55999755859375,10716200,72.6512451171875
2022-02-07,78.79000091552734,78.91999816894531,77.44000244140625,77.58000183105469,23615300,71.74496459960938
2022-02-08,77.0999984741211,77.33000183105469,75.81999969482422,76.91000366210938,17486500,71.12535095214844
2022-02-09,77.16999816894531,77.33000183105469,76.41000366210938,76.52999877929688,15183100,70.77392578125
2022-02-10,76.36000061035156,76.7699966430664,75.93000030517578,76.55999755859375,12437600,70.80167388916016
2022-02-11,76.4000015258789,77.9000015258789,76.16999816894531,76.63999938964844,9342300,70.87565612792969
2022-02-14,76.62999725341797,76.69999694824219,75.11000061035156,76.47000122070312,9881100,70.71845245361328
2022-02-15,77.51000213623047,78.19000244140625,77.31999969482422,77.80999755859375,11425600,71.9576644897461
2022-02-16,77.19999694824219,77.80000305175781,76.93000030517578,77.22000122070312,9981300,71.41203308105469
2022-02-17,76.8499984741211,76.93000030517578,76.0,76.36000061035156,8889300,70.61672973632812
2022-02-18,76.31999969482422,76.86000061035156,75.88999938964844,76.37000274658203,8780500,70.62596893310547
2022-02-22,76.45999908447266,76.86000061035156,75.61000061035156,75.94999694824219,9052500,70.23756408691406
2022-02-23,76.19000244140625,76.44000244140625,75.62000274658203,75.83999633789062,9659100,70.1358413696289
2022-02-24,75.0999984741211,75.31999969482422,72.87999725341797,73.51000213623047,21135600,67.98107147216797
2022-02-25,74.19999694824219,77.29000091552734,74.16999816894531,76.31999969482422,13665900,70.57974243164062
2022-02-28,75.83000183105469,76.76000213623047,74.77999877929688,76.58000183105469,14126100,70.82018280029297
2022-03-01,76.5,77.76000213623047,75.94999694824219,76.33999633789062,9807300,70.59822845458984
2022-03-02,76.30999755859375,77.22000122070312,76.05999755859375,76.66999816894531,9697500,70.90341186523438
2022-03-03,76.7699966430664,77.54000091552734,76.41000366210938,77.1500015258789,8191100,71.34730529785156
2022-03-04,76.68000030517578,77.86000061035156,76.0199966430664,77.83000183105469,12216300,71.97615814208984
2022-03-07,77.01000213623047,78.29000091552734,76.08000183105469,77.7300033569336,14008400,71.88367462158203
2022-03-08,77.25,78.08999633789062,76.55999755859375,76.94999694824219,10184100,71.16233825683594
2022-03-09,77.62000274658203,78.22000122070312,77.05000305175781,77.79000091552734,9746000,71.93917846679688
2022-03-10,77.62999725341797,78.19999694824219,77.33000183105469,77.88999938964844,8972200,72.03164672851562
2022-03-11,78.31999969482422,79.62999725341797,78.19999694824219,78.26000213623047,9424500,72.37380981445312
2022-03-14,77.9000015258789,78.61000061035156,77.30999755859375,77.77999877929688,10085400,72.56974792480469
2022-03-15,77.68000030517578,79.01000213623047,77.4000015258789,78.63999938964844,11403000,73.37213897705078
