Date,Open,High,Low,Close,Volume,Adj Close
2022-01-03,328.4800109863281,337.8900146484375,328.0199890136719,334.7300109863281,403500,328.9132080078125
2022-01-04,331.0199890136719,336.5299987792969,330.8800048828125,334.54998779296875,296800,328.73626708984375
2022-01-05,337.2300109863281,340.4200134277344,328.6400146484375,328.6400146484375,252500,322.9290466308594
2022-01-06,327.92999267578125,334.19000244140625,326.3800048828125,326.8599853515625,287800,321.179931640625
2022-01-07,322.3699951171875,325.0,312.55999755859375,316.4200134277344,423200,310.9214172363281
2022-01-10,315.95001220703125,324.25,309.6099853515625,323.5199890136719,582100,317.8979797363281
2022-01-11,324.5199890136719,331.1400146484375,322.1099853515625,330.20001220703125,320000,324.4619445800781
2022-01-12,329.94000244140625,337.7799987792969,329.4200134277344,334.6600036621094,375200,328.8443603515625
2022-01-13,334.239990234375,335.9100036621094,328.5899963378906,329.8599853515625,286400,324.12786865234375
2022-01-14,326.4599914550781,331.1700134277344,316.2799987792969,325.75,363900,320.0892639160156
2022-01-18,322.1600036621094,327.7799987792969,318.9800109863281,325.70001220703125,538100,320.0401306152344
2022-01-19,325.8900146484375,336.67999267578125,325.8900146484375,332.8599853515625,504300,327.0757141113281
2022-01-20,332.82000732421875,337.8999938964844,324.30999755859375,324.8299865722656,398700,319.1852111816406
2022-01-21,326.69000244140625,327.54998779296875,318.54998779296875,323.20001220703125,256800,317.5835876464844
2022-01-24,315.79998779296875,318.8999938964844,310.3999938964844,317.2900085449219,451300,311.7762451171875
2022-01-25,313.7200012207031,314.5799865722656,301.9599914550781,304.4200134277344,396700,299.1299133300781
2022-01-26,306.29998779296875,312.17999267578125,296.5400085449219,298.739990234375,467900,293.5485534667969
2022-01-27,302.32000732421875,304.04998779296875,294.5299987792969,295.55999755859375,370000,290.4238586425781
2022-01-28,296.489990234375,300.1300048828125,291.0400085449219,299.8500061035156,237500,294.6392822265625
2022-01-31,298.75,310.7900085449219,296.5899963378906,310.19000244140625,352000,304.7996520996094
2022-02-01,309.1000061035156,311.8599853515625,305.3999938964844,309.5,230300,304.12164306640625
2022-02-02,309.29998779296875,309.69000244140625,302.2699890136719,308.8900146484375,542000,303.5222473144531
2022-02-03,308.3699951171875,312.19000244140625,307.3599853515625,310.9200134277344,267600,305.5169372558594
2022-02-04,309.2200012207031,316.0799865722656,308.32000732421875,313.2900085449219,306100,307.84576416015625
